the_geom,OBJECTID,Segment_ID,StreetName,CENSUS_ID,DEPOT_NUMB,DEPOT_NAME,MOCO_MAINT,Shape_Leng,FromStreet,ToStreet,Length_1,Width,SurfaceTyp,PCI
"MULTILINESTRING ((-77.23630008142888 39.08376449157584, -77.23653264477878 39.08391280223595, -77.23655735751338 39.083928625648966, -77.23657810556163 39.08394394239775, -77.23659576553861 39.08395763498594, -77.23660681654644 39.08397022553037, -77.23661169852973 39.08398171314414, -77.23661174133161 39.083994583426424, -77.23661047540784 39.08401105969254, -77.23660217381246 39.08403081096001, -77.23658817894488 39.084059840418824, -77.23651415913304 39.08418062700173, -77.23649357331006 39.08421413132282, -77.23647558783559 39.08423501752371, -77.23646284301427 39.08424267955088, -77.23644523602859 39.084244945877565, -77.23642717754076 39.08424386693833, -77.23636017871475 39.08422478266183, -77.23597703508587 39.084083896427195))",24397,117315,GREY COLT DR,117315,17,Gaithersburg West,YES,375.809386774,349 ft (0.07 Mi) SW of GREY COLT DR,GREY COLT DR,375.8,20,AC,84.6422
"MULTILINESTRING ((-77.23597703508587 39.084083896427195, -77.23575994810358 39.08435323639324, -77.23574113051274 39.08438888208201, -77.2357306470494 39.08441464357904, -77.23572632552698 39.08443936334067, -77.23572073387335 39.08447961541677, -77.23572218891597 39.084520025427054, -77.23572648351347 39.08475288281268, -77.23573356475006 39.084896500580776, -77.23573761293994 39.08492206138508, -77.23574295883118 39.08494066972786, -77.23575534549856 39.084957633505084, -77.23576903669138 39.0849697038087, -77.2357915336217 39.08498115599622, -77.2358166559503 39.084987626325656, -77.23584574033742 39.0849936597272, -77.23588099482669 39.08500122536871, -77.23592241501473 39.085008863966685, -77.23603566952698 39.085033003637236, -77.23630535562097 39.085087287174495, -77.23646532902933 39.08512317252794, -77.23651029169736 39.08513672428239, -77.23653852281514 39.08515099625513, -77.23656457540133 39.085172308191915, -77.23658973638605 39.08519036147157, -77.23661404414867 39.085216567767745, -77.23664983710736 39.085253561880926, -77.23670111903799 39.08531343357008, -77.2368553971755 39.08549021678986))",24396,117316,GREY COLT DR,117316,17,Gaithersburg West,YES,726.939625228,GREY COLT DR,SADDLEVIEW DR,726.9,30,AC,68.8118
"MULTILINESTRING ((-77.2368553971755 39.08549021678986, -77.23700526174021 39.08566400544447, -77.23705170325772 39.085724744659224, -77.23709286516903 39.08578686777034, -77.23712918885144 39.085850802498385, -77.23716067415336 39.085916377068514, -77.23718688052686 39.08598367843445, -77.23721227911317 39.08607286064259, -77.23722889064021 39.08616815293429, -77.2372427876053 39.08624165689309, -77.23725170406486 39.086274329069, -77.23726104747986 39.086302968096064, -77.2372739179184 39.08633288681219, -77.23729341889933 39.08637017122301, -77.23731733243491 39.086410020359345, -77.23734298195907 39.08644231573736, -77.23741328880278 39.0865283182177))",24395,117317,GREY COLT DR,117317,17,Gaithersburg West,YES,415.501012501,SADDLEVIEW DR,GREY COLT LA,415.5,30,AC,50.44
"MULTILINESTRING ((-77.14571772802341 39.121072555725355, -77.1457751400701 39.12092353411946, -77.14590312025192 39.12059595855566, -77.14591798322185 39.1205387968541, -77.1459561219363 39.12044522623568, -77.14601101372071 39.12035678302416, -77.14608221932829 39.12027415384677, -77.14612752302718 39.12023685989127, -77.14617856363742 39.12020419172203, -77.14623402083738 39.12017666631285, -77.14629301377695 39.12015445619883, -77.14636214890783 39.120136694906996, -77.14642953579762 39.12012562803631, -77.14652116523291 39.12011967911315))",17320,117321,DEER LAKE RD,117321,11,Gaithersburg East,YES,451.370716592,DEER LAKE LA,1145 ft (0.22 Mi) SE of DEER LAKE LA,451.4,22,AC,89.24
"MULTILINESTRING ((-77.14652116523291 39.12011967911315, -77.1465903417386 39.12012182336208, -77.14693274571043 39.12015554339553, -77.14731525550378 39.120194874639274, -77.14749902724968 39.120217809965794, -77.1478441100717 39.1202678260547, -77.14791110221925 39.12027906709442, -77.14797721753669 39.120292197078804, -77.14804245559657 39.120307215673634, -77.14810725629457 39.12032377910489, -77.14817117974376 39.120342231149046, -77.14835327671517 39.12040686624637, -77.14847233200265 39.120453048097836, -77.14859006841924 39.12050077582024, -77.14866107443925 39.12053500604383, -77.14872370367588 39.12056650109869, -77.14878545362131 39.12059868401156, -77.14884676437902 39.120631725330306))",17321,117322,DEER LAKE RD,117322,11,Gaithersburg East,YES,695.438566395,451 ft (0.09 Mi) SW of DEER LAKE LA,450 ft (0.09 Mi) SE of DEER LAKE LA,695.4,22,AC,89.24
"MULTILINESTRING ((-77.14571772802341 39.121072555725355, -77.14614441843867 39.12116897936901, -77.14668792633373 39.12129425583214, -77.14707539170115 39.12138351790187, -77.14740202800952 39.12145912710791, -77.14770001681276 39.12153013821655, -77.14793893691946 39.12158698037972, -77.14837313132186 39.12168716150925, -77.14874782462263 39.12177694921295, -77.14881527302782 39.121794709988, -77.14888403533615 39.12180886575498, -77.1489541116807 39.12181907261968, -77.14902462067757 39.12182567559227, -77.14909600228242 39.12182815877886, -77.14922905915057 39.12182661654815, -77.14929866136941 39.12182103672413, -77.14936693279132 39.12181099670196))",17286,117323,DEER LAKE LA,117323,11,Gaithersburg East,YES,1075.48093396,DEER LAKE RD,212 ft (0.04 Mi) NE of DEER LAKE RD,1075.5,22,AC,76.63
"MULTILINESTRING ((-77.10154459172331 39.11155407126772, -77.10150684143 39.11164899978681, -77.1014875578938 39.11171903002109, -77.10146783352174 39.11178888919076, -77.1014467614449 39.111840216312395, -77.10142524835273 39.11189154414745))",17621,117324,PENNYROYAL LA,117324,11,Gaithersburg East,YES,127.626850414,Dead End,PENNYROYAL CT,127.6,25,AC,64.02
"MULTILINESTRING ((-77.10142524835273 39.11189154414745, -77.10136457697166 39.111977225845344, -77.10131881426767 39.11201433150663, -77.10127349793531 39.11205555506805, -77.10122818130638 39.11209660716981, -77.10117624848101 39.11213217378227, -77.10106311211096 39.11218941469064, -77.1010045514296 39.11221074381588, -77.10094378189925 39.11222812795245, -77.10087111429212 39.11224277687641, -77.10078654720449 39.112254003790675, -77.10071871180514 39.11225886686138, -77.10061960256634 39.112266845731675, -77.10040332503351 39.11228522123596, -77.10028967077349 39.112288235767004))",17610,117325,PENNYROYAL LA,117325,11,Gaithersburg East,YES,375.718548588,PENNYROYAL CT,SWEETBIRCH DR,375.7,25,AC,69.84
"MULTILINESTRING ((-76.95227036113785 39.101204189156306, -76.95206697619781 39.10103936788221, -76.95196306310676 39.10098441268617, -76.95186003114902 39.100929457423064, -76.95165308437181 39.1008236652441))",18144,117326,GREENCASTLE RD,117326,13,Colesville,YES,224.592603358,Dead End,BROWNSTONE DR,224.6,22,AC,28.4586
"MULTILINESTRING ((-77.10142524835273 39.11189154414745, -77.10152440915537 39.11192011563563, -77.10163062454725 39.11195262811988, -77.10171346745744 39.111968343688496))",17611,117327,PENNYROYAL CT,117327,11,Gaithersburg East,YES,86.5735854684,PENNYROYAL LA,Dead End,86.6,30,AC,49.3155
"MULTILINESTRING ((-77.0994187346754 39.113866857480424, -77.09942289720952 39.114008082368066, -77.0994230123624 39.114090451337944, -77.0994253215276 39.114166812265374, -77.09942982365523 39.11423579227214))",17529,117328,BUTTONBUSH CT,117328,11,Gaithersburg East,YES,134.425445527,Dead End,SWEETBIRCH DR,134.4,28,AC,30.07
"MULTILINESTRING ((-77.22503039571178 39.09546901033234, -77.22504500155718 39.09549154787663, -77.22506576336971 39.09551107098615, -77.2250979972961 39.09553700687785, -77.22520916846341 39.09559445185951, -77.22532388772822 39.09565969762825, -77.22551668618408 39.095763232549174))",24283,117329,CAPTAINS WALK CT,117329,17,Gaithersburg West,YES,176.200756802,636 ft (0.12 Mi) SE of CAPTAINS WALK CT,CAPTAINS WALK CT,176.2,25,AC,55.5099
"MULTILINESTRING ((-77.05668516059161 39.10149286629933, -77.05666093315183 39.101491161914915, -77.05655830269951 39.10148983895734, -77.0564481945025 39.1015013033938, -77.05636231731283 39.101519019767196, -77.05627115926707 39.10154368875037, -77.05618264920656 39.10157427619433, -77.05611439911753 39.101603309880126, -77.05603206508562 39.10164624986244, -77.05596470640522 39.101688152971725, -77.05589823332096 39.10173657647723, -77.05584893515291 39.101780787724756, -77.05580096297604 39.10183083273582, -77.05575387873816 39.10188928570767, -77.05569668210727 39.10197202507301, -77.05565269044456 39.102042917862654))",18103,117332,HOMECREST RD,117332,13,Colesville,YES,380.224943893,547 ft (0.10 Mi) E of AQUARIUS AVE,237 ft (0.04 Mi) SW of VALLEYFIELD DR,380.2,35,AC,77.6
"MULTILINESTRING ((-77.05565269044456 39.102042917862654, -77.05562233602308 39.10209192476518, -77.05554623668971 39.10222332229092, -77.05547410414084 39.102358064370534, -77.0554068068518 39.102480620284865, -77.05537909545181 39.102530140532025, -77.0553399482563 39.10260060196268, -77.05531839394631 39.10263810723465))",18060,117334,HOMECREST RD,117334,13,Colesville,YES,236.653828012,927 ft (0.18 Mi) E of AQUARIUS AVE,VALLEYFIELD DR,236.7,35,AC,75.6297
"MULTILINESTRING ((-77.05531839394631 39.10263810723465, -77.05518641922494 39.10285507484269, -77.05510325263745 39.10296313738955, -77.05501831530452 39.10306021865433, -77.05493733130518 39.10314314023489, -77.05484181325076 39.103228385721124, -77.05472031438903 39.10332419671012, -77.05462213796011 39.10339065251523, -77.05451735461627 39.10345702559027, -77.05437425601538 39.10353302586263, -77.05424832568767 39.10359511875373, -77.0541342804176 39.10364742439923))",18024,117336,HOMECREST RD,117336,13,Colesville,YES,508.574603018,VALLEYFIELD DR,NORMANDY CROSSING DR,508.6,35,AC,71.7767
"MULTILINESTRING ((-76.97005631686754 39.088934150589424, -76.96994703291286 39.0890925979287, -76.96979146621324 39.08934644416422, -76.96974474165766 39.08944699135928, -76.96973636379757 39.08947144264885, -76.9697059334943 39.08957328086328, -76.96968298069463 39.08969537040988, -76.96966928916761 39.089787946627474, -76.96967014421365 39.089848436895416, -76.96965683535521 39.09007529220972, -76.96965107380866 39.09016092065261))",20531,117337,SHOREHAM DR,117337,13,Colesville,YES,469.077440135,Dead End,STEUBEN WAY,469.1,22,AC,87.5237
"MULTILINESTRING ((-77.10033738411295 39.11269643576926, -77.100404029533 39.112784238961495, -77.10044463562444 39.11283825878436, -77.10048524134608 39.11289227859279, -77.10052760859023 39.11294543899352, -77.10056291867419 39.11299277069583, -77.10062472891586 39.11308795663061, -77.1006499047059 39.1131339244637, -77.10067200431364 39.11318504289663, -77.10068705568513 39.11323668204303, -77.10069992559323 39.113303080845974, -77.10070799258516 39.113400029002264, -77.10070718265716 39.113450309230565, -77.10070154323587 39.11351209063518, -77.10069017573913 39.113573362298936, -77.10067659076942 39.113623996721415, -77.10065772167137 39.113676522886, -77.10062652176103 39.113732320393396))",17570,117338,SWEETBIRCH DR,117338,11,Gaithersburg East,YES,405.603534347,YELLOWHORN CT,CLIFF SWALLOW WAY,405.6,25,AC,62.2062
"MULTILINESTRING ((-77.10062652176103 39.113732320393396, -77.10058169837704 39.11381163897147, -77.10051044463209 39.11389269630353, -77.1004290501214 39.11396809932233, -77.10037624529448 39.114011388252514, -77.10032519535739 39.11404918413817, -77.10026973654567 39.11408475334906, -77.10021470688079 39.11411225666786, -77.10015747119222 39.11413753108523, -77.10006500768229 39.11417416148086, -77.10000071936909 39.11419669608469, -77.09993289609962 39.114211854945374, -77.09986902731404 39.11421945989616, -77.09981441122447 39.1142279148126))",17534,117339,SWEETBIRCH DR,117339,11,Gaithersburg East,YES,306.150235113,CLIFF SWALLOW WAY,CLIFF SWALLOW WAY,306.2,30,AC,62.08
"MULTILINESTRING ((-76.96965107380866 39.09016092065261, -76.96938859951366 39.09015218643015, -76.96891870135664 39.09013481656176, -76.9689015262726 39.090133868059816, -76.96877998254638 39.090119163928335, -76.96875972615248 39.0901145252037, -76.96873154366304 39.090107567866106, -76.96869367379993 39.09009837682431, -76.96865272220657 39.09008549556497, -76.96855321235914 39.090039908487924, -76.96798831251301 39.08974803084053))",20556,117340,STEUBEN WAY,117340,13,Colesville,YES,511.204867875,SHOREHAM DR,CREST HILL LA,511.2,22,AC,82.6123
"MULTILINESTRING ((-76.96798831251301 39.08974803084053, -76.96781206191305 39.089951245745716, -76.96776315049676 39.090011121954426, -76.96773010182673 39.09005298388017, -76.9676869198929 39.0901036807068, -76.96765783802913 39.090137735665, -76.96759306721715 39.09020833234034, -76.96750847626373 39.09028321358528, -76.96742785202336 39.09035131749576, -76.96736660801736 39.0904125626539, -76.96731021078813 39.09046986225123, -76.9672339816754 39.090555899824935, -76.96707138810993 39.0907407562181, -76.96704803461931 39.09076648992647, -76.96701895408802 39.09079642639825, -76.96699383989368 39.090820872770884, -76.96698106186464 39.09083416841833, -76.96696167666883 39.09085012191627, -76.96694008949653 39.09086667551136, -76.96691894294533 39.090881856340474, -76.96689427278409 39.090898409056315, -76.9668669613444 39.09091221524715, -76.96684801880508 39.09092327836381, -76.96681674332672 39.09093751270004, -76.96678106506376 39.09094951467105, -76.9666357056404 39.0910054157888))",20555,117341,CREST HILL LA,117341,13,Colesville,YES,606.011039045,STEUBEN WAY,BRIGGS CHANEY RD,606,22,AC,84.5762
"MULTILINESTRING ((-77.09942982365523 39.11423579227214, -77.0993095499933 39.1142329770638, -77.09921483639596 39.1142361462727, -77.09905800086968 39.114235935737355, -77.09898090646097 39.1142368587646, -77.09890073193496 39.114240873319325, -77.09882893082538 39.114246768298464, -77.09876374256781 39.11425608985862, -77.0986963590256 39.114270561192846, -77.09863162962276 39.114293095416095))",17512,117342,SWEETBIRCH DR,117342,11,Gaithersburg East,YES,229.452695553,BUTTONBUSH CT,245 ft (0.05 Mi) SW of WATERFOWL WAY,229.5,30,AC,63.5695
"MULTILINESTRING ((-77.25367149059136 39.17196240001141, -77.25361591472227 39.172326998377606))",15502,117343,MOSSBROOK CT,117343,17,Gaithersburg West,YES,133.725729275,Dead End,313 ft (0.06 Mi) S of STONEY BOTTOM RD,133.7,24,AC,82.496
"MULTILINESTRING ((-77.09863162962276 39.114293095416095, -77.09857395931725 39.11432317450172, -77.09852158391976 39.1143594263916, -77.0984098084153 39.1144487534346, -77.09830332193194 39.1145404781345, -77.09818890955077 39.114634955135266, -77.09809342783964 39.114720492798, -77.098031827255 39.11477597182299))",17510,117344,SWEETBIRCH DR,117344,11,Gaithersburg East,YES,245.358643737,229 ft (0.04 Mi) E of BUTTONBUSH CT,WATERFOWL WAY,245.4,30,AC,74.3822
"MULTILINESTRING ((-77.09742513244147 39.11119840559249, -77.097456476251 39.11124659976451, -77.09748649637427 39.111293593926696, -77.09754740834744 39.111380030323076, -77.09758581742383 39.11144040238469, -77.09762422330716 39.11149871511521, -77.09767723675651 39.11160746665152))",17580,117346,SCOTCH HEATHER CT,117346,11,Gaithersburg East,YES,165.491338467,Dead End,SWEETBIRCH DR,165.5,28,AC,59.4151
"MULTILINESTRING ((-77.10005250006577 39.11092025577344, -77.10009533877395 39.11099675357532, -77.10010245740283 39.11104668383537, -77.10009595635282 39.111122537334765, -77.10007091805477 39.11117352438457, -77.09999266051598 39.111285132680315, -77.09991348421221 39.11136980010417, -77.09984704935574 39.111430603661354, -77.0998026107556 39.11146976692718))",17638,117347,WHITE WILLOW LA,117347,11,Gaithersburg East,YES,228.859165953,Dead End,SWEETBIRCH DR,228.9,28,AC,38.6438
"MULTILINESTRING ((-77.09633522072741 39.11084254607233, -77.09629653094952 39.11089920683943, -77.0962516764209 39.110957759863346, -77.09620858958418 39.11102043005895, -77.09615539251713 39.111099410648585, -77.09609471595911 39.11118577607402, -77.0960168859669 39.11129206161526, -77.09595005314092 39.111386840729416, -77.09589113574894 39.111471317060264, -77.09580362082359 39.111583101561784))",17641,117348,SWEETBIRCH CT,117348,11,Gaithersburg East,YES,309.106844689,Dead End,SWEETBIRCH DR,309.1,25,AC,73.3951
"MULTILINESTRING ((-77.10033738411295 39.11269643576926, -77.10027353753924 39.11271879871196, -77.1001312982189 39.11275753074206, -77.09999435038634 39.1128003767232, -77.09989703364433 39.11283048996184, -77.09971956963724 39.11288297964102))",17569,117349,YELLOWHORN CT,117349,11,Gaithersburg East,YES,188.06354706,SWEETBIRCH DR,Dead End,188.1,28,AC,44.872
"MULTILINESTRING ((-77.25687124383961 39.1007560796765, -77.25700897521321 39.10071871130922, -77.25710313619949 39.10069147722952, -77.25719643488335 39.100669307241084, -77.25729107047543 39.100651424350666, -77.25738704256041 39.10063782855602, -77.25748391246708 39.10062877831867, -77.25758079776222 39.10062410346128, -77.25764818672947 39.100623440617, -77.25772043394076 39.100626456432884, -77.25776978232493 39.100630895140604, -77.25780283857236 39.100636828625234, -77.25782929641129 39.10064509311915, -77.25786325055203 39.100655571883856, -77.25789590491088 39.10067214577683, -77.25793078876629 39.10069617890925, -77.25798953630256 39.10074178180624))",24702,117350,SHOEMAKER WAY,117350,17,Gaithersburg West,YES,337.771309978,TRIPLE CROWN RD,Dead End,337.8,25,AC,64.6909
"MULTILINESTRING ((-76.94633747861587 39.08106884166188, -76.94615775564368 39.08115250175395, -76.94571370278102 39.081397174371816))",21005,117351,CASTLE BLV,117351,13,Colesville,YES,213.795313392,BRIGGS CHANEY RD,SHOP CTR CUT THRU CUT,213.8,52,AC,61.0748
"MULTILINESTRING ((-77.09758045208005 39.11234629359434, -77.09751784238782 39.11230722065398, -77.0974702141082 39.112270537422866, -77.09739833026579 39.11221465502436, -77.0973520066294 39.11216544363412, -77.09731670590283 39.11212308747112, -77.09727831147356 39.11207352624521, -77.0972173841829 39.111975763811564, -77.0971842416508 39.11190097270045, -77.09714888794461 39.11181966256744))",17612,117352,HORNBEAM DR,117352,11,Gaithersburg East,YES,231.950631288,224 ft (0.04 Mi) SE of HORNBEAM CT,SWEETBIRCH DR,232,26,AC,54.4611
"MULTILINESTRING ((-77.09550434053813 39.11146476889009, -77.09558808384749 39.11149627516969, -77.09566918669124 39.11152984320157, -77.09580362082359 39.111583101561784))",17624,117353,SWEETBIRCH DR,117353,11,Gaithersburg East,YES,95.2406793866,Dead End,SWEETBIRCH CT,95.2,25,AC,57.7982
"MULTILINESTRING ((-77.05535624004085 39.10089521008354, -77.05521977533833 39.10099823601739, -77.0551757502585 39.10102588485698, -77.05511323067097 39.101060148625336, -77.05503749584092 39.10109313207914, -77.05500535115245 39.10110498778832, -77.05495778982514 39.10111685072142, -77.05491418968968 39.101124593129086, -77.05487014683888 39.101130019239626, -77.05472217179157 39.10115848870818, -77.05459578605563 39.10119527061482, -77.05448702746125 39.10124328408049, -77.05441130468178 39.101292654989784, -77.05435143247226 39.10133352403541, -77.05430081287538 39.10137867885351, -77.05425547803914 39.10142245865511, -77.05421939508955 39.101468979587374, -77.05417806455009 39.10156526759087))",131,117354,TABIONA DR,117354,13,Colesville,YES,432.621242053,Dead End,TABIONA CIR,432.6,25,AC,80.8107
"MULTILINESTRING ((-77.09580362082359 39.111583101561784, -77.09586930817666 39.11161874104141, -77.09592661765977 39.11164855293823, -77.09607428207119 39.11171226786195, -77.09623560117784 39.11177459850511, -77.09632462487836 39.111801295175404, -77.09641100226682 39.11182542030933, -77.09647401586544 39.11183823835671, -77.09654760024883 39.11184950367503, -77.09661677442014 39.11185699716327, -77.0967154583847 39.11186034761732, -77.09679255067812 39.11185942607965, -77.09689297980326 39.111850248251976, -77.09696610242042 39.11184589768223, -77.0970295295333 39.11183880933544, -77.09714888794461 39.11181966256744))",17619,117355,SWEETBIRCH DR,117355,11,Gaithersburg East,YES,406.101097915,SWEETBIRCH CT,HORNBEAM DR,406.1,25,AC,72.75
"MULTILINESTRING ((-77.09714888794461 39.11181966256744, -77.09736244523256 39.11174552492888, -77.09748308554076 39.111697547615684, -77.09760416058676 39.111645451511016, -77.09767723675651 39.11160746665152))",17618,117356,SWEETBIRCH DR,117356,11,Gaithersburg East,YES,168.946736297,HORNBEAM DR,SCOTCH HEATHER CT,168.9,25,AC,66.5985
"MULTILINESTRING ((-77.05417806455009 39.10156526759087, -77.05416354788285 39.10159032807304, -77.05414903620914 39.10162139474593, -77.05413806297204 39.10167210841298, -77.05412929335037 39.10172436538555, -77.05412184512511 39.10177653602525, -77.05412187946501 39.101821667350634, -77.05412940389333 39.1018696267022, -77.05414001497856 39.10192178899623, -77.0542092911147 39.10208220508408))",18097,117357,TABIONA DR,117357,13,Colesville,YES,194.01482146,TABIONA CIR,TABIONA CT,194,25,AC,82.2075
"MULTILINESTRING ((-77.0542092911147 39.10208220508408, -77.05423618811506 39.10211917307044, -77.05427058080534 39.10216566136465, -77.05430496347971 39.10219953688051, -77.05436137967996 39.1022460149371, -77.05443718187638 39.10229960520129, -77.05450240015101 39.102336212092325, -77.05467159798148 39.10240837802161))",18057,117358,TABIONA DR,117358,13,Colesville,YES,180.646344548,TABIONA CT,NISQUALLY CT,180.6,25,AC,86.0584
"MULTILINESTRING ((-77.05467159798148 39.10240837802161, -77.05479143832129 39.10244882006205, -77.05509721327867 39.10255867368115, -77.05531839394631 39.10263810723465))",18042,117359,TABIONA DR,117359,13,Colesville,YES,201.729651302,NISQUALLY CT,HOMECREST RD,201.7,25,AC,85.1563
"MULTILINESTRING ((-77.05342090791238 39.10157977237461, -77.05338337562273 39.10145675072466, -77.05338511954984 39.10143272548533, -77.05340316496596 39.101414355791, -77.0534322292152 39.101405934135016, -77.05350621523611 39.101388997503065, -77.05359297917327 39.10137763189718, -77.05363130316353 39.101381818730474, -77.05366919094179 39.10139166838945, -77.05405645926253 39.10151847631372, -77.05417806455009 39.10156526759087))",18106,117360,TABIONA CIR,117360,13,Colesville,YES,298.914666849,Dead End,TABIONA DR,298.9,30,AC,86.6501
"MULTILINESTRING ((-77.09767723675651 39.11160746665152, -77.09777543009407 39.11157460875492, -77.09789519439909 39.1115307500505, -77.09805281941554 39.11146884167058, -77.09818094298753 39.1114174255081, -77.09832668018521 39.11136067468276, -77.0984297127621 39.11132335031347, -77.09854024509069 39.11129391360833, -77.09860850737624 39.111279441611515, -77.09867368649746 39.11126548683329, -77.09873886611506 39.111252218794654, -77.09880934847347 39.111250271502655, -77.0988802711858 39.11124849591095, -77.09900581830746 39.11124581558067, -77.09915781717295 39.1112571844221, -77.0992221490621 39.11126759767337, -77.0992975010016 39.11128280663242, -77.09938166858285 39.11130161137309, -77.09945570278053 39.11131956677246, -77.09955090664754 39.11135500769343, -77.09965140274952 39.11139439056288, -77.09971267931839 39.11142471189899, -77.0998026107556 39.11146976692718))",17577,117361,SWEETBIRCH DR,117361,11,Gaithersburg East,YES,648.328616462,SCOTCH HEATHER CT,WHITE WILLOW LA,648.3,25,AC,68.107
"MULTILINESTRING ((-77.0542092911147 39.10208220508408, -77.0540225747257 39.102140464379715, -77.05388517919013 39.102182827838554, -77.05376935614572 39.10221102380378, -77.0537019763802 39.10222804329147))",18056,117362,TABIONA CT,117362,13,Colesville,YES,153.547697742,TABIONA DR,TABIONA CT,153.5,20,AC,83.6625
"MULTILINESTRING ((-77.0998026107556 39.11146976692718, -77.09985201009975 39.11151228211383, -77.09990449365759 39.111555309311704, -77.09995256881285 39.11159593804187, -77.10000329390347 39.111641541013235, -77.10008536679706 39.11173670996756, -77.10013348397631 39.11180702560743, -77.10016527551848 39.111858822309244, -77.10020548101762 39.11194201492746, -77.1002271517144 39.11200188543187, -77.10025016515748 39.11207668434951, -77.10026169565724 39.11213124377835, -77.10027059004612 39.11219061054133, -77.10028967077349 39.112288235767004))",17623,117363,SWEETBIRCH DR,117363,11,Gaithersburg East,YES,337.222219614,WHITE WILLOW LA,PENNYROYAL LA,337.2,25,AC,59.7231
"MULTILINESTRING ((-77.0537019763802 39.10222804329147, -77.05364018900673 39.102067365981796))",18059,117364,TABIONA CT,117364,13,Colesville,YES,61.0913882195,TABIONA CT,Dead End,61.1,20,AC,89.531
"MULTILINESTRING ((-77.10028967077349 39.112288235767004, -77.1002902028014 39.11235310086698, -77.10029252464636 39.11243752696525, -77.10029747362955 39.112510453447776, -77.10031524829587 39.11261906248286, -77.10033738411295 39.11269643576926))",17596,117365,SWEETBIRCH DR,117365,11,Gaithersburg East,YES,149.728949085,PENNYROYAL LA,YELLOWHORN CT,149.7,25,AC,64.02
"MULTILINESTRING ((-77.05425916327216 39.102788840434116, -77.05428738520284 39.10282992610059, -77.05431294576624 39.102846902835836, -77.05434158111112 39.10285246647311, -77.0543724114747 39.102848248136745, -77.05441248276767 39.10283269921959, -77.05444682478348 39.102812949254684, -77.05447938037905 39.10276076693523, -77.0546311323846 39.10248424496977, -77.05467159798148 39.10240837802161))",18041,117366,NISQUALLY CT,117366,13,Colesville,YES,229.167657944,Dead End,TABIONA DR,229.2,20,AC,83.6237
"MULTILINESTRING ((-76.99050062525573 39.07232426104047, -76.9904539685054 39.072224040817346, -76.99039893992165 39.07216912331646, -76.99034391099161 39.07211420545283, -76.99028492024037 39.07205928757019, -76.99022416791985 39.072004369173946, -76.99014404348132 39.07194944945287, -76.99007580473993 39.07191083294082, -76.98998775156609 39.071880365656604))",1960,117367,BROADMORE RD,117367,13,Colesville,YES,223.672082515,MONDRIAN TER,357 ft (0.07 Mi) W of E RANDOLPH RD,223.7,24,AC,53.6733
"MULTILINESTRING ((-76.98998775156609 39.071880365656604, -76.98986579498026 39.07186130746106, -76.9897579250879 39.0718612980768, -76.98965049328075 39.071876561219405, -76.9889587662911 39.072120346789504, -76.98882402864791 39.072180395021995))",1966,117370,BROADMORE RD,117370,13,Colesville,YES,356.529053228,224 ft (0.04 Mi) SE of MONDRIAN TER,E RANDOLPH RD,356.5,24,AC,58.7381
"MULTILINESTRING ((-76.99050062525573 39.07232426104047, -76.99012460225221 39.07244366584552, -76.99001276097997 39.07249856969623, -76.9899119209958 39.072594916301))",1765,117374,MONDRIAN TER,117374,13,Colesville,YES,198.084462115,BROADMORE RD,Dead End,198.1,25,AC,68.0859
"MULTILINESTRING ((-77.05535654887429 39.13468512244962, -77.05552490590807 39.13470958172748, -77.055791114972 39.134762308198354, -77.05603749277414 39.13481298457501, -77.05620850548763 39.134851856418585, -77.0563372065956 39.13488182468955, -77.05646502819016 39.13491402399129, -77.0565977000266 39.13494930977306, -77.05671186111009 39.13498151573653, -77.05687715447358 39.13503102845402, -77.05697500988019 39.135062555299584, -77.05712135473905 39.13511242009852, -77.05721480616293 39.1351468660737, -77.05730781711766 39.13518148430264, -77.05757847239211 39.13527882084795, -77.05782356603855 39.13537290897671, -77.05800341732154 39.13543957314243))",14075,117376,COVERED WAGON WAY,117376,13,Colesville,YES,802.449429669,Dead End,QUARTER HORSE WAY,802.4,22,AC,56.4873
"MULTILINESTRING ((-77.05800341732154 39.13543957314243, -77.05828464922685 39.13553484351022, -77.05857381732848 39.13563405640968, -77.058911024844 39.135738907050666, -77.05932227838584 39.13585573155822, -77.05958366034363 39.13592458241439, -77.05974498363696 39.135964140114346, -77.05997815064322 39.13601876176629, -77.06014299942015 39.13605763067804, -77.0603074072416 39.136096499584546, -77.06038234083303 39.13611688162973, -77.06044581483447 39.136135210229774, -77.0605088488943 39.136154396899016, -77.06057144301472 39.13617444197432, -77.06063536060175 39.13619603064372, -77.06071470920767 39.13622550496068, -77.0608028771352 39.136262010110826, -77.06088046938174 39.136298864241596, -77.06098011114841 39.136353724611645, -77.06103522608983 39.13638784458775, -77.06108813888042 39.13642350999748, -77.06114766748546 39.13646517807584, -77.06121293126834 39.1365142218076, -77.06126540989376 39.136557266041784, -77.06131788873087 39.1366004820289, -77.0613738958102 39.13664661332809, -77.0614299028141 39.136692573159245, -77.06148590885134 39.136737331533276, -77.06154279578162 39.136781402982, -77.0615904198593 39.13681569840332, -77.06166846083782 39.13686113154454, -77.06178043641796 39.136907919624115))",13918,117379,COVERED WAGON WAY,117379,13,Colesville,YES,1215.53918006,QUARTER HORSE WAY,PALOMINO CT,1215.5,22,AC,72.75
